zip_code,state,county,lat,lon,city
18069,PA,Northampton,40.6248,-75.5974,Orefield
18070,PA,Northampton,40.4317,-75.5331,Palm
18071,PA,Northampton,40.817,-75.6011,Palmerton
18072,PA,Northampton,40.8518,-75.2701,Pen Argyl
18073,PA,Northampton,40.3911,-75.4866,Pennsburg
18074,PA,Northampton,40.3157,-75.5022,Perkiomenville
18076,PA,Northampton,40.3758,-75.4846,Red Hill
18077,PA,Northampton,40.5782,-75.2191,Riegelsville
18078,PA,Northampton,40.6819,-75.6239,Schnecksville
18079,PA,Northampton,40.7455,-75.6592,Slatedale
18080,PA,Northampton,40.7345,-75.6186,Slatington
18081,PA,Northampton,40.5565,-75.2893,Springtown
18083,PA,Northampton,40.754,-75.2621,Stockertown
18084,PA,Northampton,40.3278,-75.454,Sumneytown
18085,PA,Northampton,40.7406,-75.2549,Tatamy
18086,PA,Northampton,40.7361,-75.5449,Treichlers
18087,PA,Northampton,40.5482,-75.5961,Trexlertown
18088,PA,Northampton,40.7615,-75.5657,Walnutport
18091,PA,Northampton,40.8169,-75.3264,Wind Gap
18092,PA,Northampton,40.4734,-75.5261,Zionsville
18098,PA,Northampton,40.5395,-75.4969,Emmaus
18099,PA,Northampton,40.5395,-75.4969,Emmaus
18101,PA,Northampton,40.6026,-75.4691,Allentown
18102,PA,Northampton,40.6068,-75.4781,Allentown
18103,PA,Northampton,40.5891,-75.4645,Allentown
18104,PA,Northampton,40.6018,-75.5225,Allentown
18105,PA,Northampton,40.6084,-75.4902,Allentown
18106,PA,Northampton,40.5824,-75.5911,Allentown
18109,PA,Northampton,40.6366,-75.4405,Allentown
18195,PA,Northampton,40.5843,-75.6248,Allentown
19001,PA,Philadelphia,40.1238,-75.1148,Abington
19002,PA,Philadelphia,40.1809,-75.2156,Ambler
19003,PA,Philadelphia,40.002,-75.2966,Ardmore
19004,PA,Philadelphia,40.0118,-75.2342,Bala Cynwyd
19006,PA,Philadelphia,40.1284,-75.0607,Huntingdon Valley
19007,PA,Philadelphia,40.1159,-74.8536,Bristol
19008,PA,Philadelphia,39.9747,-75.3602,Broomall
19009,PA,Philadelphia,40.135,-75.0623,Bryn Athyn
19010,PA,Philadelphia,40.0236,-75.3295,Bryn Mawr
19012,PA,Philadelphia,40.0603,-75.1048,Cheltenham
19013,PA,Philadelphia,39.8498,-75.3747,Chester
19014,PA,Philadelphia,39.8643,-75.4332,Aston
19015,PA,Philadelphia,39.8654,-75.3885,Brookhaven
19016,PA,Philadelphia,39.934,-75.406,Chester
19017,PA,Philadelphia,39.8901,-75.4755,Chester Heights
19018,PA,Philadelphia,39.9218,-75.2876,Clifton Heights
19019,PA,Philadelphia,40.0018,-75.1179,Philadelphia
19020,PA,Philadelphia,40.1109,-74.9378,Bensalem
19021,PA,Philadelphia,40.0933,-74.8991,Croydon
19022,PA,Philadelphia,39.8685,-75.3374,Crum Lynne
19023,PA,Philadelphia,39.9176,-75.2696,Darby
19025,PA,Philadelphia,40.1431,-75.1624,Dresher
19026,PA,Philadelphia,39.9503,-75.304,Drexel Hill
19027,PA,Philadelphia,40.075,-75.1315,Elkins Park
19028,PA,Philadelphia,39.9748,-75.4505,Edgemont
19029,PA,Philadelphia,39.8621,-75.2971,Essington
19030,PA,Philadelphia,40.1748,-74.8519,Fairless Hills
19031,PA,Philadelphia,40.1068,-75.2115,Flourtown
19032,PA,Philadelphia,39.8905,-75.2821,Folcroft
19033,PA,Philadelphia,39.8901,-75.3296,Folsom
19034,PA,Philadelphia,40.1386,-75.2022,Fort Washington
19035,PA,Philadelphia,40.0451,-75.2821,Gladwyne
19036,PA,Philadelphia,39.9048,-75.2946,Glenolden
19037,PA,Philadelphia,39.934,-75.406,Glen Riddle Lima
19038,PA,Philadelphia,40.1096,-75.155,Glenside
19039,PA,Philadelphia,39.9432,-75.4694,Gradyville
19040,PA,Philadelphia,40.1785,-75.1072,Hatboro
19041,PA,Philadelphia,40.0097,-75.3121,Haverford
19043,PA,Philadelphia,39.9003,-75.3087,Holmes
19044,PA,Philadelphia,40.1821,-75.1479,Horsham
19046,PA,Philadelphia,40.098,-75.1078,Jenkintown
19047,PA,Philadelphia,40.1813,-74.9104,Langhorne
19048,PA,Philadelphia,40.1735,-74.9246,Langhorne
19049,PA,Philadelphia,40.1746,-74.9227,Langhorne
19050,PA,Philadelphia,39.9375,-75.2637,Lansdowne
19052,PA,Philadelphia,39.8942,-75.4456,Lenni
19053,PA,Philadelphia,40.1547,-74.9904,Feasterville Trevose
19054,PA,Philadelphia,40.1681,-74.8231,Levittown
19055,PA,Philadelphia,40.1483,-74.8371,Levittown
19056,PA,Philadelphia,40.1519,-74.8826,Levittown
19057,PA,Philadelphia,40.1434,-74.8614,Levittown
19058,PA,Philadelphia,40.1551,-74.8288,Levittown
19060,PA,Philadelphia,39.852,-75.5007,Garnet Valley
19061,PA,Philadelphia,39.8295,-75.4354,Marcus Hook
19063,PA,Philadelphia,39.9188,-75.3991,Media
19064,PA,Philadelphia,39.9296,-75.3338,Springfield
19065,PA,Philadelphia,39.9211,-75.3861,Media
19066,PA,Philadelphia,40.003,-75.2503,Merion Station
19067,PA,Philadelphia,40.2084,-74.8291,Morrisville
19070,PA,Philadelphia,39.9063,-75.3238,Morton
19072,PA,Philadelphia,40.0177,-75.2594,Narberth
19073,PA,Philadelphia,39.9863,-75.407,Newtown Square
19074,PA,Philadelphia,39.887,-75.2972,Norwood
19075,PA,Philadelphia,40.1132,-75.1869,Oreland
19076,PA,Philadelphia,39.8857,-75.3082,Prospect Park
19078,PA,Philadelphia,39.8784,-75.3215,Ridley Park
19079,PA,Philadelphia,39.9035,-75.2695,Sharon Hill
19080,PA,Philadelphia,40.044,-75.3877,Wayne
19081,PA,Philadelphia,39.8967,-75.3474,Swarthmore
19082,PA,Philadelphia,39.9579,-75.2681,Upper Darby
19083,PA,Philadelphia,39.9774,-75.3106,Havertown
19085,PA,Philadelphia,40.0399,-75.3459,Villanova
19086,PA,Philadelphia,39.8871,-75.3721,Wallingford
19087,PA,Philadelphia,40.0612,-75.3999,Wayne
19088,PA,Philadelphia,39.934,-75.406,Wayne
19089,PA,Philadelphia,40.044,-75.3877,Wayne
19090,PA,Philadelphia,40.1567,-75.1269,Willow Grove
19091,PA,Philadelphia,39.934,-75.406,Media
19092,PA,Philadelphia,40.0018,-75.1179,Philadelphia
19093,PA,Philadelphia,40.0018,-75.1179,Philadelphia
19094,PA,Philadelphia,39.876,-75.3463,Woodlyn
19095,PA,Philadelphia,40.0867,-75.1524,Wyncote
19096,PA,Philadelphia,40.0,-75.276,Wynnewood
19098,PA,Philadelphia,39.8954,-75.3107,Holmes
19099,PA,Philadelphia,39.9523,-75.1638,Philadelphia
19101,PA,Philadelphia,40.0018,-75.1179,Philadelphia
19102,PA,Philadelphia,39.9489,-75.1661,Philadelphia
19103,PA,Philadelphia,39.9513,-75.1741,Philadelphia
19104,PA,Philadelphia,39.9597,-75.2024,Philadelphia
19105,PA,Philadelphia,39.9523,-75.1638,Philadelphia
19106,PA,Philadelphia,39.9474,-75.1473,Philadelphia
19107,PA,Philadelphia,39.9487,-75.1593,Philadelphia
19108,PA,Philadelphia,39.9598,-75.1616,Philadelphia
19109,PA,Philadelphia,39.9496,-75.1637,Philadelphia
19110,PA,Philadelphia,39.9502,-75.1636,Philadelphia
19111,PA,Philadelphia,40.0596,-75.0818,Philadelphia
19112,PA,Philadelphia,39.8893,-75.1782,Philadelphia
19113,PA,Philadelphia,39.865,-75.2752,Philadelphia
19114,PA,Philadelphia,40.0634,-74.999,Philadelphia
19115,PA,Philadelphia,40.0903,-75.041,Philadelphia
19116,PA,Philadelphia,40.1166,-75.0198,Philadelphia
19118,PA,Philadelphia,40.0723,-75.2034,Philadelphia
19119,PA,Philadelphia,40.0547,-75.1866,Philadelphia
19120,PA,Philadelphia,40.0343,-75.1213,Philadelphia
19121,PA,Philadelphia,39.9811,-75.174,Philadelphia
19122,PA,Philadelphia,39.978,-75.1459,Philadelphia
19123,PA,Philadelphia,39.966,-75.151,Philadelphia
19124,PA,Philadelphia,40.0178,-75.0895,Philadelphia
19125,PA,Philadelphia,39.9788,-75.1262,Philadelphia
19126,PA,Philadelphia,40.0568,-75.1379,Philadelphia
19127,PA,Philadelphia,40.0275,-75.2242,Philadelphia
19128,PA,Philadelphia,40.0402,-75.2231,Philadelphia
19129,PA,Philadelphia,40.0118,-75.1861,Philadelphia
19130,PA,Philadelphia,39.9677,-75.1735,Philadelphia
19131,PA,Philadelphia,39.9845,-75.2282,Philadelphia
19132,PA,Philadelphia,39.9954,-75.1698,Philadelphia
19133,PA,Philadelphia,39.9925,-75.1415,Philadelphia
19134,PA,Philadelphia,39.9925,-75.1133,Philadelphia
19135,PA,Philadelphia,40.0247,-75.0518,Philadelphia
19136,PA,Philadelphia,40.0422,-75.0244,Philadelphia
19137,PA,Philadelphia,40.0008,-75.0727,Philadelphia
19138,PA,Philadelphia,40.0568,-75.1569,Philadelphia
19139,PA,Philadelphia,39.9612,-75.2303,Philadelphia
19140,PA,Philadelphia,40.0118,-75.1456,Philadelphia
19141,PA,Philadelphia,40.0365,-75.1451,Philadelphia
19142,PA,Philadelphia,39.9223,-75.2338,Philadelphia
19143,PA,Philadelphia,39.9448,-75.2288,Philadelphia
19144,PA,Philadelphia,40.0338,-75.1731,Philadelphia
19145,PA,Philadelphia,39.9227,-75.1812,Philadelphia
19146,PA,Philadelphia,39.9379,-75.1794,Philadelphia
19147,PA,Philadelphia,39.9362,-75.1563,Philadelphia
19148,PA,Philadelphia,39.9207,-75.1595,Philadelphia
19149,PA,Philadelphia,40.0369,-75.0664,Philadelphia
19150,PA,Philadelphia,40.0726,-75.1706,Philadelphia
19151,PA,Philadelphia,39.9772,-75.2545,Philadelphia
19152,PA,Philadelphia,40.0606,-75.0471,Philadelphia
19153,PA,Philadelphia,39.9055,-75.2444,Philadelphia
19154,PA,Philadelphia,40.0897,-74.9781,Philadelphia
19155,PA,Philadelphia,40.0018,-75.1179,Philadelphia
19160,PA,Philadelphia,40.0018,-75.1179,Philadelphia
19161,PA,Philadelphia,40.0018,-75.1179,Philadelphia
19162,PA,Philadelphia,40.0018,-75.1179,Philadelphia
19170,PA,Philadelphia,40.0018,-75.1179,Philadelphia
19171,PA,Philadelphia,39.9523,-75.1638,Philadelphia
19172,PA,Philadelphia,39.9473,-75.15,Philadelphia
19173,PA,Philadelphia,39.9523,-75.1638,Philadelphia
19175,PA,Philadelphia,39.9906,-75.1296,Philadelphia
19176,PA,Philadelphia,39.9522,-75.1642,Philadelphia
19177,PA,Philadelphia,40.0018,-75.1179,Philadelphia
19178,PA,Philadelphia,40.0018,-75.1179,Philadelphia
19179,PA,Philadelphia,40.0018,-75.1179,Philadelphia
19181,PA,Philadelphia,40.0018,-75.1179,Philadelphia
19182,PA,Philadelphia,40.0018,-75.1179,Philadelphia
19183,PA,Philadelphia,39.9523,-75.1638,Philadelphia
19184,PA,Philadelphia,40.0018,-75.1179,Philadelphia
19185,PA,Philadelphia,40.0018,-75.1179,Philadelphia
19187,PA,Philadelphia,39.9523,-75.1638,Philadelphia
19188,PA,Philadelphia,40.0018,-75.1179,Philadelphia
19190,PA,Philadelphia,39.9484,-75.1442,Philadelphia
19191,PA,Philadelphia,39.9523,-75.1638,Philadelphia
19192,PA,Philadelphia,39.9511,-75.1676,Philadelphia
19193,PA,Philadelphia,40.0018,-75.1179,Philadelphia
19194,PA,Philadelphia,40.0018,-75.1179,Philadelphia
19195,PA,Philadelphia,39.9525,-75.1645,Philadelphia
19196,PA,Philadelphia,40.0018,-75.1179,Philadelphia
19197,PA,Philadelphia,40.0018,-75.1179,Philadelphia
08201,NJ,Atlantic,39.4218,-74.4949,Absecon
08202,NJ,Atlantic,39.0951,-74.7262,Avalon
08203,NJ,Atlantic,39.4101,-74.3646,Brigantine
08204,NJ,Atlantic,38.9711,-74.9214,Cape May
08205,NJ,Atlantic,39.4745,-74.4575,Absecon
08210,NJ,Atlantic,39.1378,-74.7806,Cape May Court House
08212,NJ,Atlantic,38.9372,-74.9654,Cape May Point
08213,NJ,Atlantic,39.5092,-74.6086,Cologne
08214,NJ,Atlantic,39.1932,-74.8252,Dennisville
08215,NJ,Atlantic,39.5331,-74.6177,Egg Harbor City
08217,NJ,Atlantic,39.5737,-74.72,Elwood
08218,NJ,Atlantic,39.1415,-74.8529,Goshen
08219,NJ,Atlantic,39.0462,-74.9013,Green Creek
08220,NJ,Atlantic,39.4921,-74.429,Leeds Point
08221,NJ,Atlantic,39.3469,-74.5807,Linwood
08223,NJ,Atlantic,39.2586,-74.6593,Marmora
08224,NJ,Atlantic,39.5923,-74.451,New Gretna
08225,NJ,Atlantic,39.3703,-74.5552,Northfield
08226,NJ,Atlantic,39.2709,-74.5875,Ocean City
08230,NJ,Atlantic,39.2154,-74.7075,Ocean View
08231,NJ,Atlantic,39.4712,-74.4604,Oceanville
08232,NJ,Atlantic,39.3876,-74.5149,Pleasantville
08234,NJ,Atlantic,39.3741,-74.6118,Egg Harbor Township
08240,NJ,Atlantic,39.4877,-74.5543,Pomona
08241,NJ,Atlantic,39.5272,-74.4903,Port Republic
08242,NJ,Atlantic,39.0196,-74.8756,Rio Grande
08243,NJ,Atlantic,39.154,-74.7005,Sea Isle City
08244,NJ,Atlantic,39.3223,-74.6008,Somers Point
08245,NJ,Atlantic,39.1,-74.8487,South Dennis
08246,NJ,Atlantic,39.179,-74.7599,South Seaville
08247,NJ,Atlantic,39.0533,-74.762,Stone Harbor
08248,NJ,Atlantic,39.1992,-74.6554,Strathmere
08250,NJ,Atlantic,39.2901,-74.7538,Tuckahoe
08251,NJ,Atlantic,39.0219,-74.9354,Villas
08252,NJ,Atlantic,39.0421,-74.8618,Whitesboro
08260,NJ,Atlantic,38.9949,-74.838,Wildwood
08270,NJ,Atlantic,39.2716,-74.7968,Woodbine
08302,NJ,Atlantic,39.3762,-75.1617,Bridgeton
08310,NJ,Atlantic,39.537,-74.8895,Buena
08311,NJ,Atlantic,39.337,-75.1994,Cedarville
08312,NJ,Atlantic,39.659,-75.0942,Clayton
08313,NJ,Atlantic,39.5293,-75.2249,Deerfield Street
08314,NJ,Atlantic,39.2023,-74.9705,Delmont
08315,NJ,Atlantic,39.2732,-75.095,Dividing Creek
08316,NJ,Atlantic,39.2679,-74.9791,Dorchester
08317,NJ,Atlantic,39.4031,-74.8316,Dorothy
08318,NJ,Atlantic,39.5691,-75.163,Elmer
08319,NJ,Atlantic,39.3783,-74.8165,Estell Manor
08320,NJ,Atlantic,39.3799,-75.2217,Fairton
08321,NJ,Atlantic,39.2189,-75.1403,Fortescue
08322,NJ,Atlantic,39.6156,-75.0409,Franklinville
08323,NJ,Atlantic,39.4055,-75.3209,Greenwich
08324,NJ,Atlantic,39.224,-74.9942,Heislerville
08326,NJ,Atlantic,39.5239,-74.9377,Landisville
08327,NJ,Atlantic,39.2568,-74.9874,Leesburg
08328,NJ,Atlantic,39.5755,-75.0582,Malaga
08329,NJ,Atlantic,39.2853,-74.9983,Mauricetown
08330,NJ,Atlantic,39.432,-74.6962,Mays Landing
08332,NJ,Atlantic,39.3673,-75.0293,Millville
08340,NJ,Atlantic,39.4451,-74.8667,Milmay
08341,NJ,Atlantic,39.5155,-74.9467,Minotola
08342,NJ,Atlantic,39.5021,-74.8335,Mizpah
08343,NJ,Atlantic,39.6442,-75.1568,Monroeville
08344,NJ,Atlantic,39.5553,-75.0276,Newfield
08345,NJ,Atlantic,39.2832,-75.1716,Newport
08346,NJ,Atlantic,39.5645,-74.859,Newtonville
08347,NJ,Atlantic,39.4998,-75.082,Norma
08348,NJ,Atlantic,39.3131,-74.9807,Port Elizabeth
08349,NJ,Atlantic,39.2563,-75.0506,Port Norris
08350,NJ,Atlantic,39.485,-74.8776,Richland
08352,NJ,Atlantic,39.4782,-75.1313,Rosenhayn
08353,NJ,Atlantic,39.4594,-75.297,Shiloh
08360,NJ,Atlantic,39.4818,-75.0091,Vineland
08361,NJ,Atlantic,39.4655,-74.9653,Vineland
08362,NJ,Atlantic,39.4862,-75.0257,Vineland
08001,NJ,Burlington,39.5591,-75.3506,Alloway
08002,NJ,Burlington,39.9308,-75.0175,Cherry Hill
08003,NJ,Burlington,39.8805,-74.9706,Cherry Hill
08004,NJ,Burlington,39.76,-74.8665,Atco
08005,NJ,Burlington,39.7552,-74.247,Barnegat
08006,NJ,Burlington,39.7512,-74.1146,Barnegat Light
08007,NJ,Burlington,39.8651,-75.0564,Barrington
08008,NJ,Burlington,39.6411,-74.1922,Beach Haven
08009,NJ,Burlington,39.7788,-74.9308,Berlin
08010,NJ,Burlington,40.0565,-74.9114,Beverly
08011,NJ,Burlington,39.976,-74.7114,Birmingham
08012,NJ,Burlington,39.7901,-75.0367,Blackwood
08014,NJ,Burlington,39.8016,-75.3478,Bridgeport
08015,NJ,Burlington,39.9597,-74.5655,Browns Mills
08016,NJ,Burlington,40.068,-74.8454,Burlington
08018,NJ,Burlington,39.7154,-74.9007,Cedar Brook
08019,NJ,Burlington,39.8019,-74.5256,Chatsworth
08020,NJ,Burlington,39.7992,-75.2237,Clarksboro
08021,NJ,Burlington,39.8036,-75.0058,Clementon
08022,NJ,Burlington,40.0642,-74.6899,Columbus
08023,NJ,Burlington,39.6815,-75.4934,Deepwater
08025,NJ,Burlington,39.7015,-75.1629,Ewan
08026,NJ,Burlington,39.8365,-74.971,Gibbsboro
08027,NJ,Burlington,39.8231,-75.2751,Gibbstown
08028,NJ,Burlington,39.7068,-75.1172,Glassboro
08029,NJ,Burlington,39.8404,-75.0697,Glendora
08030,NJ,Burlington,39.8911,-75.117,Gloucester City
08031,NJ,Burlington,39.8689,-75.0944,Bellmawr
08032,NJ,Burlington,39.7788,-75.0601,Grenloch
08033,NJ,Burlington,39.8954,-75.0417,Haddonfield
08034,NJ,Burlington,39.9074,-75.0008,Cherry Hill
08035,NJ,Burlington,39.8788,-75.0664,Haddon Heights
08036,NJ,Burlington,39.9872,-74.8293,Hainesport
08037,NJ,Burlington,39.638,-74.7728,Hammonton
08038,NJ,Burlington,39.4716,-75.4902,Hancocks Bridge
08039,NJ,Burlington,39.6931,-75.2711,Harrisonville
08041,NJ,Burlington,40.0387,-74.6873,Jobstown
08042,NJ,Burlington,40.0123,-74.6646,Juliustown
08043,NJ,Burlington,39.8504,-74.9646,Voorhees
08045,NJ,Burlington,39.8676,-75.0317,Lawnside
08046,NJ,Burlington,40.029,-74.8835,Willingboro
08048,NJ,Burlington,39.9651,-74.8067,Lumberton
08049,NJ,Burlington,39.8538,-75.0393,Magnolia
08050,NJ,Burlington,39.705,-74.2604,Manahawkin
08051,NJ,Burlington,39.787,-75.1785,Mantua
08052,NJ,Burlington,39.9511,-74.9946,Maple Shade
08053,NJ,Burlington,39.8845,-74.9067,Marlton
08054,NJ,Burlington,39.9478,-74.9036,Mount Laurel
08055,NJ,Burlington,39.8637,-74.8223,Medford
08056,NJ,Burlington,39.7857,-75.2498,Mickleton
08057,NJ,Burlington,39.9683,-74.9533,Moorestown
08059,NJ,Burlington,39.8827,-75.0929,Mount Ephraim
08060,NJ,Burlington,40.0086,-74.7896,Mount Holly
08061,NJ,Burlington,39.8097,-75.2082,Mount Royal
08062,NJ,Burlington,39.7252,-75.2065,Mullica Hill
08063,NJ,Burlington,39.8664,-75.1794,National Park
08064,NJ,Burlington,39.9582,-74.6279,New Lisbon
08065,NJ,Burlington,40.0037,-75.0257,Palmyra
08066,NJ,Burlington,39.8312,-75.2242,Paulsboro
08067,NJ,Burlington,39.7435,-75.412,Pedricktown
08068,NJ,Burlington,39.9712,-74.6676,Pemberton
08069,NJ,Burlington,39.6994,-75.4495,Penns Grove
08070,NJ,Burlington,39.6491,-75.5155,Pennsville
08071,NJ,Burlington,39.7312,-75.1297,Pitman
08072,NJ,Burlington,39.5459,-75.4124,Quinton
08073,NJ,Burlington,40.0095,-74.8668,Rancocas
08074,NJ,Burlington,39.7206,-75.1681,Richwood
08075,NJ,Burlington,40.0293,-74.9497,Riverside
08076,NJ,Burlington,40.0115,-75.0149,Riverton
08077,NJ,Burlington,40.002,-74.9952,Riverton
08078,NJ,Burlington,39.8508,-75.0742,Runnemede
08079,NJ,Burlington,39.5591,-75.4521,Salem
08080,NJ,Burlington,39.7473,-75.0899,Sewell
08081,NJ,Burlington,39.7354,-74.9864,Sicklerville
08083,NJ,Burlington,39.84,-75.0309,Somerdale
08084,NJ,Burlington,39.8288,-75.0147,Stratford
08085,NJ,Burlington,39.7529,-75.3362,Swedesboro
08086,NJ,Burlington,39.8457,-75.1943,Thorofare
08087,NJ,Burlington,39.5881,-74.3646,Tuckerton
08088,NJ,Burlington,39.8604,-74.6693,Vincentown
08089,NJ,Burlington,39.7215,-74.8609,Waterford Works
08090,NJ,Burlington,39.7993,-75.1536,Wenonah
08091,NJ,Burlington,39.8051,-74.9255,West Berlin
08092,NJ,Burlington,39.6627,-74.2885,West Creek
08093,NJ,Burlington,39.8605,-75.1323,Westville
08094,NJ,Burlington,39.665,-74.971,Williamstown
08095,NJ,Burlington,39.6549,-74.8685,Winslow
08096,NJ,Burlington,39.7539,-74.996,Deptford
08097,NJ,Burlington,39.8142,-75.153,Woodbury Heights
08098,NJ,Burlington,39.6457,-75.3248,Woodstown
08099,NJ,Burlington,39.8676,-75.0946,Bellmawr
08101,NJ,Burlington,39.9259,-75.1196,Camden
08102,NJ,Burlington,39.9512,-75.1186,Camden
08103,NJ,Burlington,39.9351,-75.1117,Camden
08104,NJ,Burlington,39.9186,-75.1078,Camden
08105,NJ,Burlington,39.9484,-75.0864,Camden
08106,NJ,Burlington,39.891,-75.0724,Audubon
08107,NJ,Burlington,39.908,-75.0849,Oaklyn
08108,NJ,Burlington,39.9157,-75.0634,Collingswood
08109,NJ,Burlington,39.9519,-75.0482,Merchantville
08110,NJ,Burlington,39.9723,-75.0607,Pennsauken
08601,NJ,Burlington,40.2805,-74.712,Trenton
08602,NJ,Burlington,40.2805,-74.712,Trenton
08603,NJ,Burlington,40.2805,-74.712,Trenton
08604,NJ,Burlington,40.2805,-74.712,Trenton
08605,NJ,Burlington,40.2805,-74.712,Trenton
08606,NJ,Burlington,40.2805,-74.712,Trenton
08607,NJ,Burlington,40.2805,-74.712,Trenton
08608,NJ,Burlington,40.2204,-74.7622,Trenton
08609,NJ,Burlington,40.2248,-74.741,Trenton
08610,NJ,Burlington,40.2016,-74.705,Trenton
08611,NJ,Burlington,40.2171,-74.7429,Trenton
08618,NJ,Burlington,40.2377,-74.7821,Trenton
08619,NJ,Burlington,40.2418,-74.6962,Trenton
08620,NJ,Burlington,40.167,-74.6488,Trenton
08625,NJ,Burlington,40.2805,-74.712,Trenton
08628,NJ,Burlington,40.2655,-74.8168,Trenton
08629,NJ,Burlington,40.2196,-74.7334,Trenton
08638,NJ,Burlington,40.251,-74.7627,Trenton
08640,NJ,Burlington,40.2171,-74.7429,Joint Base Mdl
08641,NJ,Burlington,40.2171,-74.7429,Joint Base Mdl
08644,NJ,Burlington,40.2171,-74.7429,Trenton
08645,NJ,Burlington,40.2805,-74.712,Trenton
08646,NJ,Burlington,40.2805,-74.712,Trenton
08647,NJ,Burlington,40.2805,-74.712,Trenton
08648,NJ,Burlington,40.2171,-74.7429,Lawrence Township
08650,NJ,Burlington,40.2805,-74.712,Trenton
08666,NJ,Burlington,40.2805,-74.712,Trenton
08690,NJ,Burlington,40.2336,-74.6576,Trenton
08691,NJ,Burlington,40.2197,-74.5939,Trenton
08695,NJ,Burlington,40.2805,-74.712,Trenton
08001,NJ,Camden,39.5591,-75.3506,Alloway
08002,NJ,Camden,39.9308,-75.0175,Cherry Hill
08003,NJ,Camden,39.8805,-74.9706,Cherry Hill
08004,NJ,Camden,39.76,-74.8665,Atco
08005,NJ,Camden,39.7552,-74.247,Barnegat
08006,NJ,Camden,39.7512,-74.1146,Barnegat Light
08007,NJ,Camden,39.8651,-75.0564,Barrington
08008,NJ,Camden,39.6411,-74.1922,Beach Haven
08009,NJ,Camden,39.7788,-74.9308,Berlin
08010,NJ,Camden,40.0565,-74.9114,Beverly
08011,NJ,Camden,39.976,-74.7114,Birmingham
08012,NJ,Camden,39.7901,-75.0367,Blackwood
08014,NJ,Camden,39.8016,-75.3478,Bridgeport
